key,name,threat_type,criticality,status,impact,likelihood,risk_level,pos_x,pos_y,width,height
dg_oauth_0184_th_spoofing_4_b7dca1,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0184_th_sql_injection_5_f0eefd,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0184_th_tampering_6_3c5b27,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0185_th_elevation_of_privilege_1_50794b,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0185_th_information_disclosure_2_2de455,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0185_th_man_in_the_middle_3_62ed59,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0185_th_spoofing_4_43b716,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0186_th_elevation_of_privilege_1_043534,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0186_th_information_disclosure_2_7f1b8b,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0186_th_spoofing_3_9b3847,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0186_th_sql_injection_4_b8d89f,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0186_th_tampering_5_684ba0,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0187_th_elevation_of_privilege_1_62044f,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0187_th_information_disclosure_2_f1b9d1,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0187_th_spoofing_3_11c36d,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0187_th_sql_injection_4_7c983f,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0187_th_tampering_5_003a3f,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0188_th_elevation_of_privilege_1_5488c6,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0188_th_information_disclosure_2_fffd88,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0188_th_man_in_the_middle_3_59d2a8,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0188_th_spoofing_4_8f9527,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0188_th_sql_injection_5_03ce32,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0188_th_tampering_6_d6b449,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0189_th_elevation_of_privilege_1_4d694b,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0189_th_information_disclosure_2_8f97ee,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0189_th_spoofing_3_e60b6a,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0189_th_sql_injection_4_404f62,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0189_th_tampering_5_e652eb,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0190_th_elevation_of_privilege_1_c1b014,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0190_th_information_disclosure_2_bef692,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0190_th_spoofing_3_0df5ae,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0190_th_sql_injection_4_62c2f9,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0190_th_tampering_5_708b20,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0191_th_elevation_of_privilege_1_90581c,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0191_th_information_disclosure_2_58bb92,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0191_th_man_in_the_middle_3_b2ecd5,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0191_th_spoofing_4_28e215,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0191_th_sql_injection_5_0591a5,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0191_th_tampering_6_33cab7,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0192_th_elevation_of_privilege_1_6ad161,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0192_th_information_disclosure_2_98f081,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0192_th_spoofing_3_a32800,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0192_th_sql_injection_4_cbc7fe,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0192_th_tampering_5_8ba38c,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0193_th_elevation_of_privilege_1_668e8a,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0193_th_information_disclosure_2_de48de,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0193_th_spoofing_3_425874,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0193_th_sql_injection_4_9eff84,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0193_th_tampering_5_84c071,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0194_th_elevation_of_privilege_1_d48615,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0194_th_information_disclosure_2_8df68d,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0194_th_spoofing_3_2f8f87,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0194_th_sql_injection_4_48e28c,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0194_th_tampering_5_b6d812,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0195_th_elevation_of_privilege_1_591aa4,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0195_th_information_disclosure_2_f10404,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0195_th_spoofing_3_c247c6,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0195_th_sql_injection_4_94e650,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0195_th_tampering_5_d8a70b,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0196_th_elevation_of_privilege_1_7d5c99,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0196_th_information_disclosure_2_309546,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0196_th_spoofing_3_d46626,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0196_th_sql_injection_4_ecdd04,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0196_th_tampering_5_1db550,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0197_th_elevation_of_privilege_1_2a3ec6,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0197_th_information_disclosure_2_1a73a3,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0197_th_spoofing_3_1a036f,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0197_th_sql_injection_4_7a5705,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0197_th_tampering_5_c4e557,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0198_th_elevation_of_privilege_1_74089f,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0198_th_information_disclosure_2_853b57,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0198_th_spoofing_3_1a8fb4,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0198_th_sql_injection_4_87719a,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0198_th_tampering_5_99fc9d,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0199_th_elevation_of_privilege_1_2bedcf,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0199_th_information_disclosure_2_bcaf89,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0199_th_spoofing_3_6327c1,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0199_th_sql_injection_4_de3bb1,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0199_th_tampering_5_a29c68,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0200_th_elevation_of_privilege_1_a00282,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0200_th_information_disclosure_2_60f794,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0200_th_spoofing_3_9fa5bc,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0200_th_sql_injection_4_544bdf,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0200_th_tampering_5_459e88,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0201_th_elevation_of_privilege_1_6ea2d6,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0201_th_information_disclosure_2_3b0ebc,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0201_th_spoofing_3_6ac92d,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0201_th_sql_injection_4_989adf,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0201_th_tampering_5_2d00d8,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0202_th_elevation_of_privilege_1_52c1a1,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0202_th_information_disclosure_2_2322bd,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0202_th_spoofing_3_8e3d8b,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0202_th_sql_injection_4_23da87,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0202_th_tampering_5_3cb101,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0203_th_elevation_of_privilege_1_044af4,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0203_th_information_disclosure_2_966d8b,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0203_th_spoofing_3_c39afa,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0203_th_sql_injection_4_351020,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0203_th_tampering_5_33f413,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0204_th_elevation_of_privilege_1_a7d243,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0204_th_information_disclosure_2_f8c94f,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0204_th_spoofing_3_ce68b3,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0204_th_sql_injection_4_7df5f7,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0204_th_tampering_5_292620,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0205_th_elevation_of_privilege_1_e51b89,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0205_th_information_disclosure_2_eaddc4,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0205_th_spoofing_3_36fe53,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0206_th_elevation_of_privilege_1_ed6269,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0206_th_information_disclosure_2_b6e1a9,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0206_th_spoofing_3_a3d68d,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0206_th_sql_injection_4_352917,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0206_th_tampering_5_d0aec4,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0207_th_elevation_of_privilege_1_164ea4,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0207_th_information_disclosure_2_459c6e,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0207_th_spoofing_3_24d46c,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0207_th_sql_injection_4_d85217,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0207_th_tampering_5_35b77c,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0208_th_elevation_of_privilege_1_1a4ecd,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0208_th_information_disclosure_2_dae857,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0208_th_man_in_the_middle_3_9fd89a,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0208_th_spoofing_4_677c0a,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0209_th_elevation_of_privilege_1_0e4be9,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0209_th_information_disclosure_2_e56e2e,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0209_th_spoofing_3_a3b9cf,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0209_th_sql_injection_4_816472,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0209_th_tampering_5_329f4f,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0210_th_elevation_of_privilege_1_bfedb7,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0210_th_information_disclosure_2_bcbff1,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0210_th_spoofing_3_198f94,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0210_th_sql_injection_4_08ec57,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_oauth_0210_th_tampering_5_b9a903,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0041_th_elevation_of_privilege_1_12652b,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0041_th_information_disclosure_2_bdf27e,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0041_th_spoofing_3_8df333,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0041_th_sql_injection_4_801717,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0041_th_tampering_5_2d46ff,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0042_th_elevation_of_privilege_1_499aa9,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0042_th_information_disclosure_2_687772,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0042_th_spoofing_3_537c6c,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0042_th_sql_injection_4_2d1d03,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0042_th_tampering_5_a429ea,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0043_th_elevation_of_privilege_1_04fcbd,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0043_th_information_disclosure_2_1967fe,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0043_th_spoofing_3_42e33c,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0043_th_sql_injection_4_c70c33,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0043_th_tampering_5_bc721d,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0044_th_elevation_of_privilege_1_0b4df2,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0044_th_information_disclosure_2_20952e,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0044_th_spoofing_3_fa3a23,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0044_th_sql_injection_4_96df4f,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0044_th_tampering_5_51cf6a,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0045_th_elevation_of_privilege_1_97e7e3,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0045_th_information_disclosure_2_a608be,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0045_th_man_in_the_middle_3_7e6124,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0045_th_spoofing_4_e669cb,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0046_th_elevation_of_privilege_1_fea71b,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0046_th_information_disclosure_2_a4b3be,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0046_th_spoofing_3_2eb5d0,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0046_th_sql_injection_4_b1690f,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0046_th_tampering_5_9b7ca6,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0047_th_elevation_of_privilege_1_fecac5,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0047_th_information_disclosure_2_7c7603,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0047_th_spoofing_3_31156d,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0047_th_sql_injection_4_b39c46,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0047_th_tampering_5_bb71b3,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0048_th_elevation_of_privilege_1_7d3507,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0048_th_information_disclosure_2_722782,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0048_th_spoofing_3_410b4f,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0048_th_sql_injection_4_285b58,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0048_th_tampering_5_5410b6,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0049_th_elevation_of_privilege_1_d12e5f,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0049_th_information_disclosure_2_103778,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0049_th_spoofing_3_72fe7d,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0049_th_sql_injection_4_9bb63d,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0049_th_tampering_5_49b501,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0050_th_elevation_of_privilege_1_755ebf,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0050_th_information_disclosure_2_5097b0,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0050_th_spoofing_3_3c6288,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0051_th_elevation_of_privilege_1_c65550,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0051_th_information_disclosure_2_31c9ec,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0051_th_spoofing_3_e63a76,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0051_th_sql_injection_4_711ad9,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0051_th_tampering_5_ecf77f,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0052_th_elevation_of_privilege_1_ccea6d,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0052_th_information_disclosure_2_30e650,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0052_th_spoofing_3_9f572c,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0052_th_sql_injection_4_d0c7d7,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0052_th_tampering_5_39c623,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0053_th_elevation_of_privilege_1_8a89cd,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0053_th_information_disclosure_2_f611ba,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0053_th_spoofing_3_a80457,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0053_th_sql_injection_4_442d08,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0053_th_tampering_5_58e81c,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0054_th_elevation_of_privilege_1_e119cc,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0054_th_information_disclosure_2_d61584,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0054_th_man_in_the_middle_3_f96140,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0054_th_spoofing_4_8c0b0b,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0055_th_elevation_of_privilege_1_d67bd4,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0055_th_information_disclosure_2_90b72e,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0055_th_spoofing_3_c39e6c,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0055_th_sql_injection_4_f42bf3,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0055_th_tampering_5_a1b0a2,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0056_th_elevation_of_privilege_1_02a68f,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0056_th_information_disclosure_2_9a5737,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0056_th_man_in_the_middle_3_f165ca,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0056_th_spoofing_4_e13893,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0056_th_sql_injection_5_1a2b6c,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0056_th_tampering_6_e01514,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0057_th_elevation_of_privilege_1_f32480,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0057_th_information_disclosure_2_0d8856,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0057_th_spoofing_3_7f1471,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0058_th_elevation_of_privilege_1_67051d,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0058_th_information_disclosure_2_7e13eb,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0058_th_spoofing_3_388bbe,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0058_th_sql_injection_4_768e09,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0058_th_tampering_5_9ba885,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0059_th_elevation_of_privilege_1_dfa0b5,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0059_th_information_disclosure_2_318786,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0059_th_spoofing_3_a9fcad,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0060_th_elevation_of_privilege_1_7d7538,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0060_th_information_disclosure_2_741b28,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0060_th_spoofing_3_7f8852,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_payment_0060_th_sql_injection_4_b546cc,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
