key,type,name,description,zone,owner,criticality,dfd_level,pos_x,pos_y,width,height
dg_oauth_0184_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0185_E1,ExternalEntity,User RP,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0185_P1,Process,App Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0185_E2,ExternalEntity,OAuth Provider AG,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0185_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0186_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0186_P1,Process,App Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0186_E2,ExternalEntity,OAuth Provider RI,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0186_D1,DataStore,User DB CT,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0187_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0187_P1,Process,App Service IX,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0187_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0187_D1,DataStore,User DB,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0188_E1,ExternalEntity,User ZT,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0188_P1,Process,App Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0188_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0188_D1,DataStore,User DB MC,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0189_E1,ExternalEntity,User QK,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0189_P1,Process,App Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0189_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0189_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0190_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0190_P1,Process,App Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0190_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0190_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0191_E1,ExternalEntity,User KE,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0191_P1,Process,App Service EC,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0191_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0191_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0192_E1,ExternalEntity,User DU,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0192_P1,Process,App Service JH,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0192_E2,ExternalEntity,OAuth Provider HY,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0192_D1,DataStore,User DB NE,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0193_E1,ExternalEntity,User LI,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0193_P1,Process,App Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0193_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0193_D1,DataStore,User DB YZ,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0194_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0194_P1,Process,App Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0194_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0194_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0195_E1,ExternalEntity,User MW,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0195_P1,Process,App Service YT,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0195_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0195_D1,DataStore,User DB MO,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0196_E1,ExternalEntity,User YV,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0196_P1,Process,App Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0196_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0196_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0197_E1,ExternalEntity,User,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0197_P1,Process,App Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0197_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0197_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0198_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0198_P1,Process,App Service,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0198_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0198_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0199_E1,ExternalEntity,User,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0199_P1,Process,App Service FZ,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0199_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0199_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0200_E1,ExternalEntity,User OC,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0200_P1,Process,App Service FE,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0200_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0200_D1,DataStore,User DB,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0201_E1,ExternalEntity,User SC,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0201_P1,Process,App Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0201_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0201_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0202_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0202_P1,Process,App Service JF,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0202_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0202_D1,DataStore,User DB LM,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0203_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0203_P1,Process,App Service,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0203_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0203_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0204_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0204_P1,Process,App Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0204_E2,ExternalEntity,OAuth Provider SM,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0204_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0205_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0205_P1,Process,App Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0205_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0205_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0206_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0206_P1,Process,App Service,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0206_E2,ExternalEntity,OAuth Provider NT,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0206_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0207_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0207_P1,Process,App Service VN,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0207_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0207_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0208_E1,ExternalEntity,User,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0208_P1,Process,App Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0208_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0208_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0209_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0209_P1,Process,App Service,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0209_E2,ExternalEntity,OAuth Provider HB,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0209_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0210_E1,ExternalEntity,User PK,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0210_P1,Process,App Service KD,,app,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0210_E2,ExternalEntity,OAuth Provider,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_oauth_0210_D1,DataStore,User DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0041_E1,ExternalEntity,User XW,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0041_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0041_P2,Process,Payment Service,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0041_D1,DataStore,Orders DB,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0042_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0042_P1,Process,Order Service FP,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0042_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0042_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0043_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0043_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0043_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0043_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0044_E1,ExternalEntity,User,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0044_P1,Process,Order Service CR,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0044_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0044_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0045_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0045_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0045_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0045_D1,DataStore,Orders DB FY,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0046_E1,ExternalEntity,User LH,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0046_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0046_P2,Process,Payment Service VM,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0046_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0047_E1,ExternalEntity,User XD,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0047_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0047_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0047_D1,DataStore,Orders DB BN,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0048_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0048_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0048_P2,Process,Payment Service GQ,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0048_D1,DataStore,Orders DB VM,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0049_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0049_P1,Process,Order Service,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0049_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0049_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0050_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0050_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0050_P2,Process,Payment Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0050_D1,DataStore,Orders DB UL,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0051_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0051_P1,Process,Order Service WJ,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0051_P2,Process,Payment Service ZY,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0051_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0052_E1,ExternalEntity,User CT,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0052_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0052_P2,Process,Payment Service GL,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0052_D1,DataStore,Orders DB XM,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0053_E1,ExternalEntity,User UA,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0053_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0053_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0053_D1,DataStore,Orders DB IZ,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0054_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0054_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0054_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0054_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0055_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0055_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0055_P2,Process,Payment Service BB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0055_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0056_E1,ExternalEntity,User,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0056_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0056_P2,Process,Payment Service EZ,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0056_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0057_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0057_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0057_P2,Process,Payment Service,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0057_D1,DataStore,Orders DB KL,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0058_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0058_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0058_P2,Process,Payment Service IC,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0058_D1,DataStore,Orders DB XW,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0059_E1,ExternalEntity,User NP,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0059_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0059_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0059_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0060_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0060_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0060_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0060_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0061_E1,ExternalEntity,User TG,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0061_P1,Process,Order Service GC,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0061_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0061_D1,DataStore,Orders DB ZZ,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0062_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0062_P1,Process,Order Service HP,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0062_P2,Process,Payment Service LQ,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0062_D1,DataStore,Orders DB,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0063_E1,ExternalEntity,User,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0063_P1,Process,Order Service,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0063_P2,Process,Payment Service,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0063_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0064_E1,ExternalEntity,User ON,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0064_P1,Process,Order Service IN,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0064_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0064_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0065_E1,ExternalEntity,User YA,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0065_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0065_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0065_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0066_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0066_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0066_P2,Process,Payment Service,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0066_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0067_E1,ExternalEntity,User DR,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0067_P1,Process,Order Service BY,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0067_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0067_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0068_E1,ExternalEntity,User GF,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0068_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0068_P2,Process,Payment Service SE,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0068_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0069_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0069_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0069_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0069_D1,DataStore,Orders DB NM,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0070_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0070_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0070_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0070_D1,DataStore,Orders DB OE,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0071_E1,ExternalEntity,User NK,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0071_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0071_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0071_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0072_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0072_P1,Process,Order Service,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0072_P2,Process,Payment Service JO,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0072_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0073_E1,ExternalEntity,User,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0073_P1,Process,Order Service FD,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0073_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0073_D1,DataStore,Orders DB OO,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0074_E1,ExternalEntity,User QU,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0074_P1,Process,Order Service OJ,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0074_P2,Process,Payment Service,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0074_D1,DataStore,Orders DB GB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0075_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0075_P1,Process,Order Service KU,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0075_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0075_D1,DataStore,Orders DB NR,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0076_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0076_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0076_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0076_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0077_E1,ExternalEntity,User,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0077_P1,Process,Order Service SY,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0077_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0077_D1,DataStore,Orders DB WU,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0078_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0078_P1,Process,Order Service ZR,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0078_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0078_D1,DataStore,Orders DB,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0079_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0079_P1,Process,Order Service HV,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0079_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0079_D1,DataStore,Orders DB ZG,,dmz,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0080_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0080_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0080_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0080_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0081_E1,ExternalEntity,User HE,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0081_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0081_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0081_D1,DataStore,Orders DB JO,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0082_E1,ExternalEntity,User UV,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0082_P1,Process,Order Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0082_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0082_D1,DataStore,Orders DB VT,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0083_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0083_P1,Process,Order Service,,app,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0083_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0083_D1,DataStore,Orders DB ZH,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0084_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0084_P1,Process,Order Service,,vendor,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0084_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0084_D1,DataStore,Orders DB,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0085_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0085_P1,Process,Order Service,,internet,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0085_P2,Process,Payment Service,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0085_D1,DataStore,Orders DB YE,,internal,,medium,1,0.0,0.0,180.0,100.0
dg_payment_0086_E1,ExternalEntity,User,,internet,,medium,1,0.0,0.0,180.0,100.0
