from_key,to_key,label,description,payload_schema,protocol,method,frequency,pii,confidentiality,integrity,availability,auth_required,encryption_in_transit
dg_df_0261_P1,dg_df_0261_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0262_E1,dg_df_0262_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0262_P2,dg_df_0262_P1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_df_0262_P2,dg_df_0262_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0263_E1,dg_df_0263_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0263_P1,dg_df_0263_D1,F2,,,SQL,,,0,high,medium,medium,0,0
dg_df_0264_E1,dg_df_0264_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0264_P1,dg_df_0264_D1,F2,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0265_E1,dg_df_0265_P1,F1,,,SSH,,,1,high,medium,medium,1,1
dg_df_0265_P2,dg_df_0265_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0265_P1,dg_df_0265_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0266_E1,dg_df_0266_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_df_0266_P1,dg_df_0266_P2,F2,,,HTTP,,,1,medium,medium,medium,0,0
dg_df_0266_P1,dg_df_0266_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0267_E1,dg_df_0267_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0267_P1,dg_df_0267_D1,F2,,,SQL,,,1,high,medium,medium,0,0
dg_df_0268_E1,dg_df_0268_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0268_P1,dg_df_0268_D1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_df_0269_E1,dg_df_0269_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0269_P1,dg_df_0269_D1,F2,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0270_E1,dg_df_0270_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0270_P1,dg_df_0270_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_df_0270_P2,dg_df_0270_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_df_0271_E1,dg_df_0271_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0271_P1,dg_df_0271_P2,F2,,,AMQP,,,1,high,medium,medium,0,0
dg_df_0271_P2,dg_df_0271_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_df_0272_E1,dg_df_0272_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0272_P1,dg_df_0272_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0272_P1,dg_df_0272_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0273_E1,dg_df_0273_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0273_P2,dg_df_0273_P2,F2,,,AMQP,,,1,medium,medium,medium,0,0
dg_df_0273_P1,dg_df_0273_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0274_E1,dg_df_0274_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0274_P1,dg_df_0274_D1,F2,,,S3,,,1,high,medium,medium,0,0
dg_df_0275_E1,dg_df_0275_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0275_P1,dg_df_0275_D1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0276_E1,dg_df_0276_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0276_P2,dg_df_0276_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0276_P1,dg_df_0276_D1,F3,,,NoSQL,,,1,high,medium,medium,0,0
dg_df_0277_E1,dg_df_0277_P2,F1,,,SQL,,,1,high,medium,medium,0,0
dg_df_0277_P2,dg_df_0277_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0277_P1,dg_df_0277_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_df_0278_E1,dg_df_0278_P1,F1,,,HTTP,,,1,medium,medium,medium,0,0
dg_df_0278_P1,dg_df_0278_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0279_E1,dg_df_0279_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0279_P1,dg_df_0279_D1,F2,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0280_E1,dg_df_0280_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0280_P1,dg_df_0280_D1,F2,,,SQL,,,1,high,medium,medium,0,0
dg_df_0281_E1,dg_df_0281_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0281_P1,dg_df_0281_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0282_E1,dg_df_0282_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_df_0282_P1,dg_df_0282_D1,F2,,,S3,,,1,high,medium,medium,0,0
dg_df_0283_E1,dg_df_0283_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0283_P1,dg_df_0283_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0283_P2,dg_df_0283_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_df_0284_E1,dg_df_0284_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0284_P2,dg_df_0284_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0284_P2,dg_df_0284_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0285_E1,dg_df_0285_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0285_P2,dg_df_0285_P2,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_df_0285_P2,dg_df_0285_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_df_0286_E1,dg_df_0286_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0286_P1,dg_df_0286_P1,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_df_0286_P1,dg_df_0286_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_df_0287_E1,dg_df_0287_P1,F1,,,S3,,,1,high,medium,medium,0,0
dg_df_0287_P2,dg_df_0287_P1,F2,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0287_P2,dg_df_0287_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0288_E1,dg_df_0288_P2,F1,,,HTTPS,,,1,medium,medium,medium,1,1
dg_df_0288_P2,dg_df_0288_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0288_P1,dg_df_0288_D1,F3,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0289_E1,dg_df_0289_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0289_P1,dg_df_0289_D1,F2,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0290_E1,dg_df_0290_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0290_P1,dg_df_0290_D1,F2,,,S3,,,0,medium,medium,medium,0,0
dg_df_0291_E1,dg_df_0291_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0291_P1,dg_df_0291_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0291_P1,dg_df_0291_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0292_E1,dg_df_0292_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0292_P2,dg_df_0292_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_df_0292_P1,dg_df_0292_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_df_0293_E1,dg_df_0293_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0293_P2,dg_df_0293_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_df_0293_P1,dg_df_0293_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_df_0294_E1,dg_df_0294_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0294_P1,dg_df_0294_D1,F2,,,S3,,,0,medium,medium,medium,0,0
dg_df_0295_E1,dg_df_0295_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0295_P1,dg_df_0295_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0296_E1,dg_df_0296_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0296_P1,dg_df_0296_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_df_0297_E1,dg_df_0297_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_df_0297_P1,dg_df_0297_D1,F2,,,SQL,,,1,medium,medium,medium,0,0
dg_df_0298_E1,dg_df_0298_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0298_P1,dg_df_0298_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_df_0298_P2,dg_df_0298_D1,F3,,,NoSQL,,,1,medium,medium,medium,0,0
dg_df_0299_E1,dg_df_0299_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_df_0299_P1,dg_df_0299_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_df_0299_P1,dg_df_0299_D1,F3,,,NoSQL,,,1,high,medium,medium,0,0
dg_df_0300_E1,dg_df_0300_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_df_0300_P1,dg_df_0300_D1,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_file_upload_0081_E1,dg_file_upload_0081_P1,F1,,,SSH,,,0,high,medium,medium,1,1
dg_file_upload_0081_P1,dg_file_upload_0081_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0082_E1,dg_file_upload_0082_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0082_P1,dg_file_upload_0082_D1,F2,,,HTTPS,,,0,high,medium,medium,1,1
dg_file_upload_0083_E1,dg_file_upload_0083_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0083_P1,dg_file_upload_0083_D1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_file_upload_0084_E1,dg_file_upload_0084_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0084_P1,dg_file_upload_0084_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0085_E1,dg_file_upload_0085_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0085_P1,dg_file_upload_0085_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0086_E1,dg_file_upload_0086_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0086_P1,dg_file_upload_0086_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0087_E1,dg_file_upload_0087_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0087_P1,dg_file_upload_0087_D1,F2,,,S3,,,1,high,medium,medium,0,0
dg_file_upload_0088_E1,dg_file_upload_0088_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_file_upload_0088_P1,dg_file_upload_0088_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0089_E1,dg_file_upload_0089_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_file_upload_0089_P1,dg_file_upload_0089_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0090_E1,dg_file_upload_0090_P1,F1,,,AMQP,,,0,high,medium,medium,0,0
dg_file_upload_0090_P1,dg_file_upload_0090_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0091_E1,dg_file_upload_0091_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0091_P1,dg_file_upload_0091_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0092_E1,dg_file_upload_0092_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0092_P1,dg_file_upload_0092_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0093_E1,dg_file_upload_0093_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0093_P1,dg_file_upload_0093_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0094_E1,dg_file_upload_0094_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_file_upload_0094_P1,dg_file_upload_0094_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0095_E1,dg_file_upload_0095_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0095_P1,dg_file_upload_0095_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0096_E1,dg_file_upload_0096_P1,F1,,,S3,,,0,medium,medium,medium,0,0
dg_file_upload_0096_P1,dg_file_upload_0096_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0097_E1,dg_file_upload_0097_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0097_P1,dg_file_upload_0097_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0098_E1,dg_file_upload_0098_P1,F1,,,WebSocket,,,0,high,medium,medium,0,0
dg_file_upload_0098_P1,dg_file_upload_0098_D1,F2,,,SSH,,,1,high,medium,medium,1,1
dg_file_upload_0099_E1,dg_file_upload_0099_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0099_P1,dg_file_upload_0099_D1,F2,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0100_E1,dg_file_upload_0100_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0100_P1,dg_file_upload_0100_D1,F2,,,SQL,,,0,high,medium,medium,0,0
dg_file_upload_0121_E1,dg_file_upload_0121_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_file_upload_0121_P1,dg_file_upload_0121_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0122_E1,dg_file_upload_0122_P1,F1,,,NoSQL,,,0,high,medium,medium,0,0
dg_file_upload_0122_P1,dg_file_upload_0122_D1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_file_upload_0123_E1,dg_file_upload_0123_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0123_P1,dg_file_upload_0123_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0124_E1,dg_file_upload_0124_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0124_P1,dg_file_upload_0124_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0125_E1,dg_file_upload_0125_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0125_P1,dg_file_upload_0125_D1,F2,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0126_E1,dg_file_upload_0126_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0126_P1,dg_file_upload_0126_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0127_E1,dg_file_upload_0127_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0127_P1,dg_file_upload_0127_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0128_E1,dg_file_upload_0128_P1,F1,,,NoSQL,,,0,high,medium,medium,0,0
dg_file_upload_0128_P1,dg_file_upload_0128_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0129_E1,dg_file_upload_0129_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0129_P1,dg_file_upload_0129_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0130_E1,dg_file_upload_0130_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0130_P1,dg_file_upload_0130_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0131_E1,dg_file_upload_0131_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0131_P1,dg_file_upload_0131_D1,F2,,,S3,,,1,high,medium,medium,0,0
dg_file_upload_0132_E1,dg_file_upload_0132_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0132_P1,dg_file_upload_0132_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0133_E1,dg_file_upload_0133_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0133_P1,dg_file_upload_0133_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0134_E1,dg_file_upload_0134_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0134_P1,dg_file_upload_0134_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0135_E1,dg_file_upload_0135_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0135_P1,dg_file_upload_0135_D1,F2,,,gRPC,,,1,medium,medium,medium,0,0
dg_file_upload_0136_E1,dg_file_upload_0136_P1,F1,,,AMQP,,,0,high,medium,medium,0,0
dg_file_upload_0136_P1,dg_file_upload_0136_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0137_E1,dg_file_upload_0137_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0137_P1,dg_file_upload_0137_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0138_E1,dg_file_upload_0138_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0138_P1,dg_file_upload_0138_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0139_E1,dg_file_upload_0139_P1,F1,,,NoSQL,,,0,high,medium,medium,0,0
dg_file_upload_0139_P1,dg_file_upload_0139_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0140_E1,dg_file_upload_0140_P1,F1,,,SSH,,,0,high,medium,medium,1,1
dg_file_upload_0140_P1,dg_file_upload_0140_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0141_E1,dg_file_upload_0141_P1,F1,,,WebSocket,,,0,high,medium,medium,0,0
dg_file_upload_0141_P1,dg_file_upload_0141_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0142_E1,dg_file_upload_0142_P1,F1,,,gRPC,,,0,high,medium,medium,0,0
dg_file_upload_0142_P1,dg_file_upload_0142_D1,F2,,,WebSocket,,,0,high,medium,medium,0,0
dg_file_upload_0143_E1,dg_file_upload_0143_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0143_P1,dg_file_upload_0143_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0144_E1,dg_file_upload_0144_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0144_P1,dg_file_upload_0144_D1,F2,,,S3,,,1,high,medium,medium,0,0
dg_file_upload_0145_E1,dg_file_upload_0145_P1,F1,,,SSH,,,0,high,medium,medium,1,1
dg_file_upload_0145_P1,dg_file_upload_0145_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0146_E1,dg_file_upload_0146_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0146_P1,dg_file_upload_0146_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0147_E1,dg_file_upload_0147_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_file_upload_0147_P1,dg_file_upload_0147_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_file_upload_0148_E1,dg_file_upload_0148_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0148_P1,dg_file_upload_0148_D1,F2,,,S3,,,0,medium,medium,medium,0,0
dg_file_upload_0149_E1,dg_file_upload_0149_P1,F1,,,AMQP,,,0,high,medium,medium,0,0
dg_file_upload_0149_P1,dg_file_upload_0149_D1,F2,,,S3,,,0,medium,medium,medium,0,0
dg_file_upload_0150_E1,dg_file_upload_0150_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_file_upload_0150_P1,dg_file_upload_0150_D1,F2,,,S3,,,0,high,medium,medium,0,0
dg_iot_0021_E1,dg_iot_0021_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0021_P2,dg_iot_0021_P2,F2,,,AMQP,,,1,medium,medium,medium,0,0
dg_iot_0021_P2,dg_iot_0021_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0022_E1,dg_iot_0022_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0022_P2,dg_iot_0022_P1,F2,,,AMQP,,,1,high,medium,medium,0,0
dg_iot_0022_P1,dg_iot_0022_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0023_E1,dg_iot_0023_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0023_P2,dg_iot_0023_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_iot_0023_P1,dg_iot_0023_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0024_E1,dg_iot_0024_P2,F1,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0024_P2,dg_iot_0024_P1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_iot_0024_P2,dg_iot_0024_D1,F3,,,WebSocket,,,0,medium,medium,medium,0,0
dg_iot_0025_E1,dg_iot_0025_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0025_P2,dg_iot_0025_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0025_P2,dg_iot_0025_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0026_E1,dg_iot_0026_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0026_P1,dg_iot_0026_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_iot_0026_P2,dg_iot_0026_D1,F3,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0027_E1,dg_iot_0027_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0027_P2,dg_iot_0027_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0027_P1,dg_iot_0027_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0028_E1,dg_iot_0028_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0028_P1,dg_iot_0028_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0028_P2,dg_iot_0028_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0029_E1,dg_iot_0029_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0029_P2,dg_iot_0029_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0029_P1,dg_iot_0029_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0030_E1,dg_iot_0030_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0030_P2,dg_iot_0030_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0030_P2,dg_iot_0030_D1,F3,,,S3,,,0,medium,medium,medium,0,0
dg_iot_0031_E1,dg_iot_0031_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0031_P2,dg_iot_0031_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0031_P1,dg_iot_0031_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0032_E1,dg_iot_0032_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0032_P1,dg_iot_0032_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_iot_0032_P2,dg_iot_0032_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0033_E1,dg_iot_0033_P1,F1,,,HTTP,,,1,medium,medium,medium,0,0
dg_iot_0033_P2,dg_iot_0033_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_iot_0033_P1,dg_iot_0033_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0034_E1,dg_iot_0034_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0034_P2,dg_iot_0034_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_iot_0034_P2,dg_iot_0034_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0035_E1,dg_iot_0035_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0035_P1,dg_iot_0035_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_iot_0035_P1,dg_iot_0035_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0036_E1,dg_iot_0036_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0036_P1,dg_iot_0036_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0036_P1,dg_iot_0036_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0037_E1,dg_iot_0037_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0037_P2,dg_iot_0037_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_iot_0037_P2,dg_iot_0037_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0038_E1,dg_iot_0038_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0038_P2,dg_iot_0038_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0038_P2,dg_iot_0038_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0039_E1,dg_iot_0039_P2,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_iot_0039_P2,dg_iot_0039_P1,F2,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0039_P1,dg_iot_0039_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0040_E1,dg_iot_0040_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0040_P2,dg_iot_0040_P2,F2,,,SQL,,,0,medium,medium,medium,0,0
dg_iot_0040_P1,dg_iot_0040_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0041_E1,dg_iot_0041_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_iot_0041_P2,dg_iot_0041_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_iot_0041_P2,dg_iot_0041_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0042_E1,dg_iot_0042_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0042_P1,dg_iot_0042_P2,F2,,,SQL,,,0,high,medium,medium,0,0
dg_iot_0042_P2,dg_iot_0042_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0043_E1,dg_iot_0043_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0043_P1,dg_iot_0043_P2,F2,,,S3,,,0,high,medium,medium,0,0
dg_iot_0043_P1,dg_iot_0043_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_iot_0044_E1,dg_iot_0044_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_iot_0044_P2,dg_iot_0044_P2,F2,,,HTTPS,,,0,medium,medium,medium,1,1
dg_iot_0044_P2,dg_iot_0044_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_iot_0045_E1,dg_iot_0045_P2,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_iot_0045_P2,dg_iot_0045_P1,F2,,,gRPC,,,0,high,medium,medium,0,0
dg_iot_0045_P1,dg_iot_0045_D1,F3,,,NoSQL,,,0,high,medium,medium,0,0
dg_iot_0046_E1,dg_iot_0046_P1,F1,,,HTTP,,,0,medium,medium,medium,0,0
